actual_ramp_deviation,algorithm,condition,epsilon_sum,evaluation_seed,evaluations,event_id,event_type,exceedance_probability_any,execution_days,expected_forced_spill_1e8m3,f1,f2,f3,factor,hard_physical_violation,interpretation,lookahead_days,max_control_q_m3s,max_q_safe_ratio,minimum_safety_margin_m3s,n_random_scenarios,operational_deviation,optimizer_seed,peak_reduction_pct,physical_violation,plan_constraint_violation,planning_all_feasible,probability_ci_high,probability_ci_low,profile,publication_ready,run_id,scenario_seed,seconds,seed_index,stage,strategy,tail_peak_ratio_cvar95,variant,water_curtailment
0.02906527116609235,MOABC,matched,0.05000000000000001,3858429081,4000,P03,cluster,0.103515625,17,23.225159517526794,0.06025860360724883,46.80043137298393,0.04634705218996077,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,93050.14692508917,1.6410960656982216,-36350.14692508917,512,0.15114342222310667,1657173369,-11.318405458874986,0.15114342222310667,3.6435899355925256e-17,False,0.13320972090574068,0.07850587732859848,screening,False,P03_matched_full_method_full_MOABC_s05,3807187742,39.74695820035413,5,algorithms,full_method,1.3793283158168883,full,0.15114342222310667
0.049297677196638155,MOABC,matched,0.04999999999999999,2949804321,4000,P03,cluster,0.107421875,17,52.69073289550013,0.07069656804901943,98.57418514117153,0.053743043485231956,2.5,0.06124876302084545,held_out_replay_of_fixed_executed_schedule,7,108777.99820963666,1.9184832135738388,-52077.99820963666,512,0.08360852195878943,2359523738,-4.870010015677375,0.08360852195878943,1.8690807681317883e-17,False,0.13752283153306127,0.08195577125920168,screening,False,P03_matched_full_method_full_MOABC_s06,1055613486,40.06289849989116,6,algorithms,full_method,1.4384438177872143,full,0.08360852195878943
0.07039039008967067,MOABC,matched,0.05,2740852803,4000,P03,cluster,0.1015625,17,39.54847413217394,0.11028790461318305,92.32612695456268,0.04893363212480102,2.5,0.03409229848424822,held_out_replay_of_fixed_executed_schedule,7,105994.46059463544,1.86939083941156,-49294.46059463544,512,0.19595707525855155,1013433051,-6.767158426074314,0.19595707525855155,0.0,False,0.13104891685724124,0.076785280040235,screening,False,P03_matched_full_method_full_MOABC_s07,3435654529,39.28191079990938,7,algorithms,full_method,1.5816186481090952,full,0.19595707525855155
0.06785811817718498,MOABC,matched,0.05,1815214551,4000,P03,cluster,0.0859375,17,30.257546875727037,0.058864445365962345,74.6470737350012,0.06276260923408536,2.5,0.02443178557719604,held_out_replay_of_fixed_executed_schedule,7,105004.2580216626,1.8519269492356718,-48304.258021662594,512,0.0970859097652263,516322722,-5.643814636005391,0.0970859097652263,0.0,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_MOABC_s08,933781252,39.55868630018085,8,algorithms,full_method,1.381145079136006,full,0.0970859097652263
0.015718402264340108,MOABC,matched,0.04999999999999999,2599688270,4000,P03,cluster,0.095703125,17,16.584619429986038,0.08230822186557174,62.06467194958556,0.05550312702188973,2.5,0.07743051564981196,held_out_replay_of_fixed_executed_schedule,7,110436.62785410573,1.947735940989519,-53736.627854105725,512,0.11134642736223974,3574013839,-3.301388175651004,0.11134642736223974,0.0,False,0.12454863540683042,0.07164180078160846,screening,False,P03_matched_full_method_full_MOABC_s09,3474652730,41.05971479974687,9,algorithms,full_method,1.477091631006386,full,0.11134642736223974
0.03275598516861898,MOEA/D,matched,0.05000000000000001,4060196048,4000,P03,cluster,0.083984375,17,17.571782739568206,0.0681062854193842,68.57426233879067,0.056215072669608256,2.5,0.09004488832566407,held_out_replay_of_fixed_executed_schedule,7,111729.60105338057,1.970539701117823,-55029.60105338057,512,0.1314803204899673,123201614,-9.611639977581678,0.1314803204899673,3.549247616674842e-17,False,0.11146005775145044,0.061445217287309846,screening,False,P03_matched_full_method_full_MOEA-D_s00,2882909151,29.415594699792564,0,algorithms,full_method,1.428100695439237,full,0.1314803204899673
0.06466108066576977,MOEA/D,matched,0.050000000000000024,3272684868,4000,P03,cluster,0.052734375,17,21.693319424304264,0.04333935913140469,59.315539996401775,0.05738222322695348,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,93439.7710172982,1.647967742809492,-36739.771017298204,512,0.13111078621266956,3286126663,-7.801203962851224,0.13111078621266956,0.0,False,0.07580107979067144,0.03503626864515074,screening,False,P03_matched_full_method_full_MOEA-D_s01,3819462166,28.397852499969304,1,algorithms,full_method,1.298155604567025,full,0.13111078621266956
0.06828076800391177,MOEA/D,matched,0.05,1989384750,4000,P03,cluster,0.076171875,17,20.48732261461482,0.05462000893183417,69.55636221626735,0.05091283393300606,2.5,0.01856084174786541,held_out_replay_of_fixed_executed_schedule,7,104402.4862791562,1.8413136909904093,-47702.486279156205,512,0.09358452064320055,2404466325,-10.91154996495774,0.09358452064320055,0.0,False,0.10266034114372115,0.05472369803144192,screening,False,P03_matched_full_method_full_MOEA-D_s02,2924272080,29.73080600006506,2,algorithms,full_method,1.3726950248103245,full,0.09358452064320055
0.0755829904814213,MOEA/D,matched,0.05000000000000001,379777378,4000,P03,cluster,0.08984375,17,8.244081990047825,0.08669673306849017,39.858272942298505,0.04367483247931906,2.5,0.12434670396973521,held_out_replay_of_fixed_executed_schedule,7,115245.53715689786,2.0325491562063114,-58545.53715689786,512,0.1821327474370973,1492915544,-0.5551832089819946,0.1821327474370973,3.549247616674842e-17,False,0.11801984492278575,0.06652757606419021,screening,False,P03_matched_full_method_full_MOEA-D_s03,1635011324,26.92680720007047,3,algorithms,full_method,1.4730534406785154,full,0.1821327474370973
3.549247616674842e-17,MOEA/D,matched,0.05,1357363921,4000,P03,cluster,0.0859375,17,6.518945245875104,0.07777839120053437,37.70017961697413,0.051500286941134,2.5,0.005251542616306475,held_out_replay_of_fixed_executed_schedule,7,103038.28311817141,1.817253670514487,-46338.283118171414,512,0.14615502447283737,2648893410,-0.040646742077378555,0.14615502447283737,3.549247616674842e-17,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_MOEA-D_s04,4117655867,28.47939270036295,4,algorithms,full_method,1.4376402094176375,full,0.14615502447283737
0.06883192863064597,MOEA/D,matched,0.05000000000000001,3858429081,4000,P03,cluster,0.111328125,17,10.797154849788178,0.07226635515475974,52.17564606638555,0.054342334584077265,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,97761.8072561463,1.7241941315016984,-41061.807256146305,512,0.1102046695276819,1657173369,-16.955092046155332,0.1102046695276819,0.0,False,0.14182505529905332,0.0854168019240662,screening,False,P03_matched_full_method_full_MOEA-D_s05,3807187742,29.356754400301725,5,algorithms,full_method,1.4378392296403892,full,0.1102046695276819
0.007430085737043538,MOEA/D,matched,0.04999999999999999,2949804321,4000,P03,cluster,0.130859375,17,9.206338973972416,0.08123213184640299,39.79608476815483,0.04781521339670415,2.5,0.01406688157737613,held_out_replay_of_fixed_executed_schedule,7,103941.85536168105,1.833189688918537,-47241.85536168105,512,0.11145072224843458,2359523738,-0.20761176189685146,0.11145072224843458,0.0,False,0.16318877549545088,0.1028724496863284,screening,False,P03_matched_full_method_full_MOEA-D_s06,1055613486,28.620730600319803,6,algorithms,full_method,1.445345847492538,full,0.11145072224843458
0.036911758335037355,MOEA/D,matched,0.05,2740852803,4000,P03,cluster,0.10546875,17,10.71933333899732,0.11118703019714016,37.831740254968096,0.04330306914040866,2.5,0.04807886814894637,held_out_replay_of_fixed_executed_schedule,7,107428.083985267,1.8946752025620284,-50728.083985267,512,0.15622560407806263,1013433051,-8.211232907063112,0.15622560407806263,0.0,False,0.13536766956040827,0.08022939831656616,screening,False,P03_matched_full_method_full_MOEA-D_s07,3435654529,28.813792099710554,7,algorithms,full_method,1.596633425798256,full,0.15622560407806263
0.07296115372018702,MOEA/D,matched,0.05,1815214551,4000,P03,cluster,0.08203125,17,21.653246168226918,0.057155942096287354,72.69207775309592,0.049122804083298444,2.5,0.03678064288183019,held_out_replay_of_fixed_executed_schedule,7,106270.0158953876,1.8742507212590405,-49570.015895387594,512,0.09472791417008142,516322722,-6.917281947762231,0.09472791417008142,0.0,False,0.10926608406412831,0.05975869449431895,screening,False,P03_matched_full_method_full_MOEA-D_s08,933781252,29.07772419974208,8,algorithms,full_method,1.3796193439864022,full,0.09472791417008142
0.012951809285276587,MOEA/D,matched,0.04999999999999999,2599688270,4000,P03,cluster,0.111328125,17,9.51909486127438,0.09699220180546486,52.87232356474354,0.04948337249199094,2.5,0.10244076235601281,held_out_replay_of_fixed_executed_schedule,7,113000.17814149131,1.9929484681039031,-56300.17814149131,512,0.07489229871373286,3574013839,-5.699309123534919,0.10244076235601281,0.0,False,0.14182505529905332,0.0854168019240662,screening,False,P03_matched_full_method_full_MOEA-D_s09,3474652730,27.07353819999844,9,algorithms,full_method,1.5226383979324372,full,0.07489229871373286
0.03354309670193805,MOPSO,matched,0.05000000000000001,4060196048,4000,P03,cluster,0.087890625,17,10.933163449190138,0.05805171766914016,34.227781071967684,0.053518089150671744,2.5,0.10011913987680753,held_out_replay_of_fixed_executed_schedule,7,112762.21183737277,1.9887515315233293,-56062.21183737277,512,0.10171142300058003,123201614,-10.624676455156187,0.10171142300058003,0.0,False,0.11583682755047449,0.06482977461995097,screening,False,P03_matched_full_method_full_MOPSO_s00,2882909151,26.630460599903017,0,algorithms,full_method,1.3859878311084357,full,0.10171142300058003
0.05008658890340125,MOPSO,matched,0.050000000000000024,3272684868,4000,P03,cluster,0.05078125,17,14.72750209980083,0.03617871188452482,37.85357095717704,0.059791101935657405,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,93269.8780775521,1.644971394665822,-36569.8780775521,512,0.11500966320059024,3286126663,-7.605198950745323,0.11500966320059024,1.774623808337421e-17,False,0.07352359697050091,0.0334365900510209,screening,False,P03_matched_full_method_full_MOPSO_s01,3819462166,26.861010800115764,1,algorithms,full_method,1.2593269412124033,full,0.11500966320059024
0.004097665160281864,MOPSO,matched,0.05,1989384750,4000,P03,cluster,0.076171875,17,6.770088016152162,0.05169279162392732,24.615000950759597,0.05478874980655486,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,101260.23320165879,1.7858947654613544,-44560.23320165879,512,0.08384826804374185,2404466325,-7.573390390141401,0.08384826804374185,0.0,False,0.10266034114372115,0.05472369803144192,screening,False,P03_matched_full_method_full_MOPSO_s02,2924272080,27.18048769980669,2,algorithms,full_method,1.3446111736056592,full,0.08384826804374185
0.08586480728176614,MOPSO,matched,0.05000000000000001,379777378,4000,P03,cluster,0.068359375,17,12.62572730110204,0.05880736289435935,27.587048784997496,0.0648784194396707,2.5,0.12941173889388802,held_out_replay_of_fixed_executed_schedule,7,115764.70323662352,2.041705524455441,-59064.70323662352,512,0.18866671644865032,1492915544,-1.0081711645297233,0.18866671644865032,0.0,False,0.0937917927860118,0.048073325372727405,screening,False,P03_matched_full_method_full_MOPSO_s03,1635011324,27.437159799970686,3,algorithms,full_method,1.3667723457299032,full,0.18866671644865032
0.003009645429649959,MOPSO,matched,0.05,1357363921,4000,P03,cluster,0.068359375,17,35.32051622651993,0.061612755213299855,40.264494118829504,0.060774451183209566,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,99195.39262417988,1.7494778240596098,-42495.392624179876,512,0.10451054678669597,2648893410,3.690444642053957,0.10451054678669597,0.0,False,0.0937917927860118,0.048073325372727405,screening,False,P03_matched_full_method_full_MOPSO_s04,4117655867,26.73308469960466,4,algorithms,full_method,1.3757953655627602,full,0.10451054678669597
0.059128102184736304,MOPSO,matched,0.05000000000000001,3858429081,4000,P03,cluster,0.078125,17,11.156705032328702,0.03475755979622989,16.532090479859264,0.056346321572800215,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,87448.37063269429,1.5422993056912573,-30748.370632694292,512,0.10101851647453779,1657173369,-4.61684909154603,0.10101851647453779,0.0,False,0.10486635710025519,0.0563977959958858,screening,False,P03_matched_full_method_full_MOPSO_s05,3807187742,26.717116700019687,5,algorithms,full_method,1.2675870688112425,full,0.10101851647453779
0.030287935190739055,MOPSO,matched,0.04999999999999999,2949804321,4000,P03,cluster,0.1015625,17,25.405356229970423,0.055916882842542356,45.8634900702575,0.05738481070761924,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,102084.91667877825,1.8004394475974999,-45384.916678778245,512,0.0827976797984037,2359523738,1.582614032654169,0.0827976797984037,0.0,False,0.13104891685724124,0.076785280040235,screening,False,P03_matched_full_method_full_MOPSO_s06,1055613486,26.667939399834722,6,algorithms,full_method,1.376807343678334,full,0.0827976797984037
0.05284674906934989,MOPSO,matched,0.05,2740852803,4000,P03,cluster,0.1015625,17,24.014458920554297,0.1025902627414329,43.619600606856096,0.05560000683584169,2.5,0.039632914511113504,held_out_replay_of_fixed_executed_schedule,7,106562.37373738913,1.8794069442220307,-49862.373737389134,512,0.1467283848751163,1013433051,-7.3392116460677945,0.1467283848751163,0.0,False,0.13104891685724124,0.076785280040235,screening,False,P03_matched_full_method_full_MOPSO_s07,3435654529,26.932518400251865,7,algorithms,full_method,1.5624985145004597,full,0.1467283848751163
0.0379347074278127,MOPSO,matched,0.05,1815214551,4000,P03,cluster,0.078125,17,7.331547076361311,0.04422103001099556,35.10569891039338,0.04446554740053171,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,101682.57000078843,1.7933433862572916,-44982.57000078843,512,0.08603870721385011,516322722,-2.301894982771185,0.08603870721385011,0.0,False,0.10486635710025519,0.0563977959958858,screening,False,P03_matched_full_method_full_MOPSO_s08,933781252,26.901292900089175,8,algorithms,full_method,1.3155336780283569,full,0.08603870721385011
0.008345057971227563,MOPSO,matched,0.04999999999999999,2599688270,4000,P03,cluster,0.06640625,17,7.844545011418827,0.05423534656839921,34.84936813242946,0.04805726968104336,2.5,0.06101681091606918,held_out_replay_of_fixed_executed_schedule,7,108754.22311889709,1.9180638998041815,-52054.22311889709,512,0.06317401524135619,3574013839,-1.7276825310895356,0.06317401524135619,1.774623808337421e-17,False,0.09156269001226201,0.04642313523921855,screening,False,P03_matched_full_method_full_MOPSO_s09,3474652730,26.916189100127667,9,algorithms,full_method,1.3691038061535137,full,0.06317401524135619
0.05814141489292873,NSGA-III,matched,0.05000000000000001,4060196048,4000,P03,cluster,0.0859375,17,40.02009131619085,0.07836374398874149,87.06087152403188,0.04703647208081846,2.5,0.09262535580358817,held_out_replay_of_fixed_executed_schedule,7,111994.09896986779,1.9752045673698022,-55294.09896986779,512,0.14061505621236275,123201614,-9.87112403662675,0.14061505621236275,3.549247616674842e-17,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_NSGA-III_s00,2882909151,41.49326970009133,0,algorithms,full_method,1.4583154884017084,full,0.14061505621236275
0.07095257933450062,NSGA-III,matched,0.050000000000000024,3272684868,4000,P03,cluster,0.060546875,17,8.18285213701968,0.048308518013912526,50.33572772832379,0.03998297763537412,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,93732.69994005212,1.6531340377434236,-37032.699940052116,512,0.12130868757786037,3286126663,-8.139155246385156,0.12130868757786037,1.9350951101551666e-17,False,0.08484351298594771,0.041505696476874514,screening,False,P03_matched_full_method_full_NSGA-III_s01,3819462166,41.39466280024499,1,algorithms,full_method,1.3145638825617763,full,0.12130868757786037
0.04013759174342507,NSGA-III,matched,0.05,1989384750,4000,P03,cluster,0.07421875,17,28.472964020115278,0.060037203566439504,85.03834076809443,0.05694351986043492,2.5,0.02675521019404845,held_out_replay_of_fixed_executed_schedule,7,105242.40904488997,1.8561271436488531,-48542.409044889966,512,0.09657907833824791,2404466325,-11.803838445035671,0.09657907833824791,3.738161536263577e-17,False,0.10045003477589479,0.05305403417459211,screening,False,P03_matched_full_method_full_NSGA-III_s02,2924272080,40.614054900128394,2,algorithms,full_method,1.3876221159021471,full,0.09657907833824791
0.045800571103529544,NSGA-III,matched,0.05000000000000001,379777378,4000,P03,cluster,0.099609375,17,8.901338716050233,0.08925777998677321,34.93454149996881,0.03973249976891376,2.5,0.14006129340344653,held_out_replay_of_fixed_executed_schedule,7,116856.28257385327,2.0609573646182233,-60156.28257385327,512,0.1832685651478237,1492915544,-1.9606068331911604,0.1832685651478237,0.0,False,0.12888518546985142,0.07506768163149095,screening,False,P03_matched_full_method_full_NSGA-III_s03,1635011324,38.952292600180954,3,algorithms,full_method,1.4848879887818172,full,0.1832685651478237
0.015563764004270609,NSGA-III,matched,0.05,1357363921,4000,P03,cluster,0.0625,17,6.747427046877463,0.061686295517333053,34.271732658686616,0.056103367397822464,2.5,0.006867801042287696,held_out_replay_of_fixed_executed_schedule,7,103203.94960683449,1.8201754780746824,-46503.94960683449,512,0.149106205365599,2648893410,-0.20149358625795918,0.149106205365599,2.115103957611461e-17,False,0.08708877245949292,0.043139082655852354,screening,False,P03_matched_full_method_full_NSGA-III_s04,4117655867,40.07241900032386,4,algorithms,full_method,1.3853770482313148,full,0.149106205365599
0.06678914381907904,NSGA-III,matched,0.05000000000000001,3858429081,4000,P03,cluster,0.111328125,17,16.38929976749509,0.07017617592844436,54.97921777489873,0.03960800226034812,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,99743.32048914008,1.759141454834922,-43043.32048914008,512,0.104963247807079,1657173369,-19.325629877440072,0.104963247807079,3.738161536263577e-17,False,0.14182505529905332,0.0854168019240662,screening,False,P03_matched_full_method_full_NSGA-III_s05,3807187742,40.80173349985853,5,algorithms,full_method,1.451519734297186,full,0.104963247807079
0.07310810649965566,NSGA-III,matched,0.04999999999999999,2949804321,4000,P03,cluster,0.1171875,17,16.86937351475722,0.07411240993528363,67.55001585014288,0.04821488675476261,2.5,0.04984789917760716,held_out_replay_of_fixed_executed_schedule,7,107609.40966570473,1.8978731863439988,-50909.409665704734,512,0.09872956577172441,2359523738,-3.7434045042377453,0.09872956577172441,0.0,False,0.14825904371283938,0.0906281188230049,screening,False,P03_matched_full_method_full_NSGA-III_s06,1055613486,38.94851730018854,6,algorithms,full_method,1.4485961375853451,full,0.09872956577172441
0.049677499598671224,NSGA-III,matched,0.05,2740852803,4000,P03,cluster,0.095703125,17,10.45498451873304,0.09867311570638088,44.227519191158905,0.033405666416267486,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,101091.86103881049,1.7829252387797263,-44391.861038810486,512,0.15059609856874656,1013433051,-1.8288190021095811,0.15059609856874656,0.0,False,0.12454863540683042,0.07164180078160846,screening,False,P03_matched_full_method_full_NSGA-III_s07,3435654529,39.67734629986808,7,algorithms,full_method,1.539751380398975,full,0.15059609856874656
0.05055754290992407,NSGA-III,matched,0.05,1815214551,4000,P03,cluster,0.080078125,17,25.25158498195523,0.057478733725563336,66.70543610578449,0.049288085651829225,2.5,0.01288178781892156,held_out_replay_of_fixed_executed_schedule,7,103820.38325143946,1.8310473236585443,-47120.38325143946,512,0.10740445706188854,516322722,-4.4527291587679425,0.10740445706188854,4.230207915222922e-17,False,0.1070682263312835,0.05807617584047817,screening,False,P03_matched_full_method_full_NSGA-III_s08,933781252,40.67298079980537,8,algorithms,full_method,1.3687961587579662,full,0.10740445706188854
0.012180524398601598,NSGA-III,matched,0.04999999999999999,2599688270,4000,P03,cluster,0.064453125,17,14.525682582350353,0.05251968588309718,42.41982480877387,0.032556994723878255,2.5,0.056996299521905436,held_out_replay_of_fixed_executed_schedule,7,108342.1207009953,1.910795779559,-51642.12070099531,512,0.07489229871373286,3574013839,-1.3422057860368402,0.07489229871373286,1.8690807681317883e-17,False,0.08932842130276045,0.04477831127608061,screening,False,P03_matched_full_method_full_NSGA-III_s09,3474652730,39.81289569986984,9,algorithms,full_method,1.3561291735591345,full,0.07489229871373286
0.06936894018382313,NSGA-II,matched,0.05000000000000001,4060196048,4000,P03,cluster,0.08203125,17,31.75001928552382,0.0757768252097982,84.95791591623231,0.04873616154308685,2.5,0.10517013493343284,held_out_replay_of_fixed_executed_schedule,7,113279.93883067687,1.9978825190595568,-56579.93883067687,512,0.13037923037512902,123201614,-11.132589347189263,0.13037923037512902,3.549247616674842e-17,False,0.10926608406412831,0.05975869449431895,screening,False,P03_matched_full_method_full_NSGA-II_s00,2882909151,41.44926179992035,0,algorithms,full_method,1.451259778134058,full,0.13037923037512902
0.03442205853917311,NSGA-II,matched,0.050000000000000024,3272684868,4000,P03,cluster,0.060546875,17,15.616809794120208,0.046707884927159014,56.61608029681758,0.050167911957686766,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,94120.2076321833,1.6599683885746614,-37420.2076321833,512,0.120249435313981,3286126663,-8.586221793122242,0.120249435313981,0.0,False,0.08484351298594771,0.041505696476874514,screening,False,P03_matched_full_method_full_NSGA-II_s01,3819462166,40.1580249001272,1,algorithms,full_method,1.319937857644481,full,0.120249435313981
0.06956113959528128,NSGA-II,matched,0.05,1989384750,4000,P03,cluster,0.08203125,17,20.449066007468502,0.06199778635922978,75.5830573180346,0.051683872277483014,2.5,0.028730939662803344,held_out_replay_of_fixed_executed_schedule,7,105444.92131543734,1.859698788632052,-48744.92131543734,512,0.11577289796589814,2404466325,-12.018976518982258,0.11577289796589814,2.115103957611461e-17,False,0.10926608406412831,0.05975869449431895,screening,False,P03_matched_full_method_full_NSGA-II_s02,2924272080,41.1658871001564,2,algorithms,full_method,1.3970572311106126,full,0.11577289796589814
0.05784907540364091,NSGA-II,matched,0.05000000000000001,379777378,4000,P03,cluster,0.091796875,17,25.838505672491685,0.08421813868343078,79.88812079473789,0.05763888614882983,2.5,0.14027746036743544,held_out_replay_of_fixed_executed_schedule,7,116878.43968766213,2.061348142639544,-60178.43968766213,512,0.12777194375893627,1492915544,-1.9799395786787286,0.14027746036743544,0.0,False,0.12019942172134977,0.06822891441402182,screening,False,P03_matched_full_method_full_NSGA-II_s03,1635011324,39.753966100048274,3,algorithms,full_method,1.4701523567571377,full,0.12777194375893627
0.03948738333104029,NSGA-II,matched,0.05,1357363921,4000,P03,cluster,0.0859375,17,6.66277821672875,0.08362525861932432,58.044141957175874,0.051717453693652236,2.5,0.015152996595044302,held_out_replay_of_fixed_executed_schedule,7,104053.18215099204,1.8351531243561205,-47353.18215099204,512,0.15040320480161704,2648893410,-1.0260198728082297,0.15040320480161704,0.0,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_NSGA-II_s04,4117655867,39.124289399944246,4,algorithms,full_method,1.457659268086134,full,0.15040320480161704
0.06678914381907904,NSGA-II,matched,0.05000000000000001,3858429081,4000,P03,cluster,0.111328125,17,25.10236598506489,0.06862656382001833,66.91224564727769,0.04130199202801623,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,99187.03746401751,1.7493304667375222,-42487.037464017514,512,0.10332702626244902,1657173369,-18.660133460864433,0.10332702626244902,0.0,False,0.14182505529905332,0.0854168019240662,screening,False,P03_matched_full_method_full_NSGA-II_s05,3807187742,41.35743319988251,5,algorithms,full_method,1.4337648083456351,full,0.10332702626244902
0.06992401546478388,NSGA-II,matched,0.04999999999999999,2949804321,4000,P03,cluster,0.12890625,17,12.11590650932849,0.07706168310580107,44.01576731154719,0.046567385562679364,2.5,0.03847254884804872,held_out_replay_of_fixed_executed_schedule,7,106443.436256925,1.8773092814272485,-49743.43625692499,512,0.1401173785697397,2359523738,-2.6193201758876725,0.1401173785697397,0.0,False,0.1610626384996719,0.10111644958008391,screening,False,P03_matched_full_method_full_NSGA-II_s06,1055613486,40.45710839983076,6,algorithms,full_method,1.452752908480632,full,0.1401173785697397
0.0371034333932435,NSGA-II,matched,0.05,2740852803,4000,P03,cluster,0.091796875,17,10.073035487230143,0.09593021478129103,34.948806261912715,0.03833553878330828,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,100854.83035200986,1.7787448033864173,-44154.830352009856,512,0.15173919819105103,1013433051,-1.5900603655967886,0.15173919819105103,0.0,False,0.12019942172134977,0.06822891441402182,screening,False,P03_matched_full_method_full_NSGA-II_s07,3435654529,40.110658099874854,7,algorithms,full_method,1.5268296195215145,full,0.15173919819105103
0.07200197713775143,NSGA-II,matched,0.05,1815214551,4000,P03,cluster,0.0859375,17,34.410565990263954,0.06065793611837319,80.94083974613397,0.05050203915075999,2.5,0.021657530241651266,held_out_replay_of_fixed_executed_schedule,7,104719.89684976925,1.8469117610188581,-48019.896849769255,512,0.10277180101705016,516322722,-5.357721486078275,0.10277180101705016,3.549247616674842e-17,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_NSGA-II_s08,933781252,40.90412880014628,8,algorithms,full_method,1.3816211534178087,full,0.10277180101705016
0.010331147734474648,NSGA-II,matched,0.04999999999999999,2599688270,4000,P03,cluster,0.068359375,17,8.654299356525382,0.05509155855614865,29.344181570133202,0.0330318250290682,2.5,0.04956690812293531,held_out_replay_of_fixed_executed_schedule,7,107580.60808260087,1.8973652219153592,-50880.60808260087,512,0.08200482856551242,3574013839,-0.6298940093920261,0.08200482856551242,0.0,False,0.0937917927860118,0.048073325372727405,screening,False,P03_matched_full_method_full_NSGA-II_s09,3474652730,39.88147879997268,9,algorithms,full_method,1.369556193047698,full,0.08200482856551242
0.07679858083885677,SPEA2,matched,0.05000000000000001,4060196048,4000,P03,cluster,0.0859375,17,23.129277985647327,0.07647892156197798,74.92506037159245,0.05699335776637926,2.5,0.09520665700308505,held_out_replay_of_fixed_executed_schedule,7,112258.68234281622,1.9798709407904094,-55558.68234281622,512,0.09801005242394714,123201614,-10.130691932209063,0.09801005242394714,0.0,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_SPEA2_s00,2882909151,62.701751300133765,0,algorithms,full_method,1.45170166564634,full,0.09801005242394714
0.05452532115165448,SPEA2,matched,0.050000000000000024,3272684868,4000,P03,cluster,0.060546875,17,3.1696788157505784,0.04623720278611117,57.3022837020944,0.04404190345227247,2.5,0.0,held_out_replay_of_fixed_executed_schedule,7,93963.33249970726,1.6572016313881353,-37263.33249970726,512,0.11709113191836144,3286126663,-8.405235389060765,0.11709113191836144,2.115103957611461e-17,False,0.08484351298594771,0.041505696476874514,screening,False,P03_matched_full_method_full_SPEA2_s01,3819462166,66.80210789991543,1,algorithms,full_method,1.3074532897054452,full,0.11709113191836144
0.06118730587960032,SPEA2,matched,0.05,1989384750,4000,P03,cluster,0.08203125,17,14.423506722981767,0.061977816060714466,68.14175792498986,0.047499292532562236,2.5,0.017955136746642883,held_out_replay_of_fixed_executed_schedule,7,104340.4015165309,1.8402187216319381,-47640.401516530896,512,0.13234727608229568,2404466325,-10.845594473882866,0.13234727608229568,3.738161536263577e-17,False,0.10926608406412831,0.05975869449431895,screening,False,P03_matched_full_method_full_SPEA2_s02,2924272080,62.58033729996532,2,algorithms,full_method,1.3929063752470263,full,0.13234727608229568
0.05298318161973368,SPEA2,matched,0.05000000000000001,379777378,4000,P03,cluster,0.095703125,17,8.384609541820376,0.08424874410991567,32.27682261481592,0.033152632727263265,2.5,0.12567360309227654,held_out_replay_of_fixed_executed_schedule,7,115381.54431695835,2.0349478715512936,-58681.544316958345,512,0.1813024511292824,1492915544,-0.6738535300634642,0.1813024511292824,0.0,False,0.12454863540683042,0.07164180078160846,screening,False,P03_matched_full_method_full_SPEA2_s03,1635011324,66.03218849981204,3,algorithms,full_method,1.468143729585941,full,0.1813024511292824
0.08016893080413538,SPEA2,matched,0.05,1357363921,4000,P03,cluster,0.0859375,17,7.896887606995524,0.08259929344352214,45.10642666634885,0.05391999749031875,2.5,0.003466678975853024,held_out_replay_of_fixed_executed_schedule,7,102855.33459502493,1.8140270651679882,-46155.334595024935,512,0.14193271152387194,2648893410,0.1369793598161411,0.14193271152387194,0.0,False,0.11365026768538071,0.06313561727295579,screening,False,P03_matched_full_method_full_SPEA2_s04,4117655867,64.23702019965276,4,algorithms,full_method,1.4669049473100837,full,0.14193271152387194
